,1A1,1A16,1A19,1A21,1A24,1A3,1A6,1A7,1B15,1B18,1B21,1B23,1B26,1B30,1B7,1B9,1C11,1C13,1C15,1C18,1C20,1C23,1C25,1D12,1D20,1D24,1D27,1D30,1D32,1D5,1D7,1D9,1E1,1E12,1E14,1E17,1E23,1E29,1E3,1E31,1E6,1EX3,1EX5,1F10,1F14,1F21,1F23,1F28,1F3,1F31,1F7,1G11,1G13,1G16,1G23,1G25,1G30,1G32,1G8,1H16,1H19,1H2,1H6,1H9,Status
506236,-26475.59170571516,-29467.99242651417,-24211.814638603606,-12887.179313670355,-29273.711535496204,-34606.85793118822,-25109.906729156177,-22387.724259062066,-36106.636409976265,-17415.170947085076,-20838.539621564127,-28575.49407562578,-24697.751240715457,-2373.167490909544,-17237.171275983528,-14852.175682853202,-19476.63588801836,-6728.690693002382,-14579.082437460565,-18378.48166713009,-18337.231743349534,-7913.657253483369,-18786.79341267308,-34321.67095814174,-18544.35636063554,-29888.147900172942,-26828.65355334601,-29104.6805978227,-18232.231937362667,-25259.03145361134,-29512.679843943108,-24920.438329245942,-24603.751414403403,-30976.864638499297,-33139.73564205978,-16379.610360539575,-26818.747321650226,-27532.308503169326,-6376.753843292821,-14586.551173660228,-23578.03455966917,-18874.168251226438,-20114.728458984402,-5666.786405133389,-21788.194116842395,-18989.418038273932,-24534.782791840003,-16800.92208206189,-17877.85759215698,-15091.768990145263,-19854.572689686574,-24089.439864721287,-30789.364984951313,-31063.301978784915,-24323.533182175943,-21498.319652457216,-26173.84226327194,-27587.964650330818,-25182.469095079246,-34664.76407419229,-36465.63574663614,-16831.297025936663,-23641.596942221935,-31539.926098103886,7
508782,-26572.49777665721,-29481.179902147047,-24243.56457993773,-12880.648075738432,-29251.399076723996,-34623.85789977657,-25177.12535495313,-22384.005515933364,-36093.01143515178,-17487.764562950404,-20825.35214593125,-28541.337888737788,-24756.18863273791,-2406.854928663665,-17270.577464257327,-14874.33189191412,-19494.917104239288,-6751.003151774593,-14560.019972683187,-18367.70043705108,-18294.76307182092,-7912.9697547536925,-18817.07460672108,-34453.45196464371,-18609.168740878624,-29962.335263093424,-26862.434740926903,-29183.492952197368,-18289.10683227222,-25231.28150488624,-29543.52353695175,-24965.4069961552,-24590.126439578915,-30943.27095057195,-33201.891777210934,-16380.110359615703,-26920.09088439291,-27638.777056442323,-6408.503784626946,-14589.1761688099,-23612.03449684587,-18905.074444119597,-20164.16586763655,-5689.473863212695,-21815.975315509753,-18940.91812788952,-24563.626488544134,-16784.609612203214,-17880.6700869602,-15106.612712717812,-19853.291442054,-24192.03342515429,-30808.583699439983,-31054.80199449074,-24305.22071601276,-21531.63209090424,-26179.217253340317,-27575.15217400504,-25190.312830586005,-34796.482580809745,-36407.66710374755,-16861.203220677566,-23645.815684426765,-31575.9260315851,20
508783,-26551.216565979514,-29458.86744337484,-24221.22087122326,-12864.3043559375,-29230.836614718235,-34606.42043199661,-25154.34414704705,-22361.880556814704,-36074.105220085694,-17467.983349501093,-20806.070931558068,-28522.056674364605,-24736.188669692794,-2386.636216022741,-17251.29624988414,-14855.95692586642,-19472.76089517837,-6730.8156890759265,-14541.020007790326,-18346.231726719838,-18275.106858140636,-7890.938545461805,-18796.76214425338,-34428.42076089506,-18581.075042788685,-29938.67905680412,-26840.434781577274,-29162.336741288706,-18264.075628523566,-25205.96905165726,-29517.086085801486,-24940.71954177138,-24566.313983578322,-30918.17724693878,-33177.20432282712,-16358.547899457686,-26893.6846831849,-27611.089607601738,-6385.8475764898985,-14568.519956977363,-23589.190789055272,-18882.26198627126,-20144.822153378853,-5665.598907327585,-21793.694106679803,-18919.23066796247,-24543.72027532579,-16763.14090187197,-17860.763873741857,-15086.050250712051,-19831.4164824734,-24168.53346857628,-30784.45874401681,-31032.80203514111,-24286.345750888926,-21511.288378494282,-26157.34229375972,-27552.745965406055,-25168.937870081536,-34774.26387186431,-36384.38589676534,-16840.140759595677,-23624.34697409552,-31556.39481767385,20
508784,-26546.90407394791,-29455.71119920678,-24225.689612966155,-12863.929356630404,-29233.86785911726,-34604.57668540339,-25151.781651781894,-22361.00555843148,-36075.07396829569,-17466.92085146432,-20807.477178959678,-28521.49417540396,-24733.376174889574,-2385.1987186788733,-17249.57750305995,-14856.706924480612,-19469.885900490634,-6726.596946871097,-14538.238762929364,-18341.35673572759,-18271.200615358386,-7888.813549388261,-18793.387150489518,-34430.9207562757,-18577.762548909337,-29940.5540533396,-26840.778530942112,-29160.39924486871,-18263.07563037131,-25206.219051195323,-29518.961082336966,-24943.594536459117,-24564.720236523164,-30915.302252251044,-33177.42307242293,-16357.54790130543,-26892.43468549458,-27610.214609218514,-6383.9725799544185,-14568.363707266073,-23585.81579529141,-18879.199491929976,-20143.353406092727,-5665.973906634681,-21794.22535569819,-18919.043168308923,-24544.00152480611,-16760.17215735746,-17858.82637732186,-15086.956499037533,-19830.041485014048,-24163.002228796613,-30781.52124944456,-31028.11454380241,-24282.908257240546,-21508.475883691062,-26153.186051439407,-27548.308473605422,-25165.062877241544,-34772.4826251556,-36380.6984035789,-16841.109507805675,-23623.6907253081,-31557.64481536417,20
566320,-26520.747872277967,-29346.992650091208,-24290.626992978272,-13339.459727970343,-28616.36900009924,-34098.29637088158,-25114.969219801973,-22298.318174261934,-35693.824672748124,-17714.139144667333,-20898.789510237544,-28312.90081083183,-24875.875911586038,-2940.9789417373486,-17725.982872783115,-15237.487470894303,-19289.104984528123,-6791.596826767731,-14219.989350973923,-18335.919245774698,-18182.07578003858,-7824.0949189719495,-18529.575137947508,-34333.889685564616,-18694.543583127474,-29685.398274803058,-26981.122021622778,-29509.21110035247,-18060.982253788843,-24861.469688205103,-29235.961605248543,-24538.345285257416,-24719.251200988958,-30877.58357194564,-32841.64244286075,-16433.67276064591,-26466.747972056146,-27209.746599182283,-6399.941300448255,-14743.113384372791,-23394.84739815279,-18674.44987025558,-19997.353675863364,-5736.098777061627,-21750.569186363766,-18965.8555818114,-24356.533121200388,-16417.0165414224,-17818.638951578076,-14990.581677113869,-19973.38497015148,-24290.064494017628,-30850.177372585378,-30724.458854881454,-24167.28347088596,-21533.632087208753,-25928.592716431183,-27483.12109405524,-25188.719083530847,-34656.389089667144,-35976.76164995203,-17166.827655960777,-23545.75336931666,-31415.17632860996,23
566321,-26515.37288220959,-29338.867665104128,-24273.65827433218,-13324.959754762633,-28606.55651823023,-34089.85888647192,-25105.437987413286,-22287.755693778734,-35680.73094694203,-17703.889163606713,-20884.94578581725,-28299.96333473702,-24866.469678966383,-2928.353965065118,-17716.264140740877,-15228.987486600128,-19278.23000462234,-6775.940605696474,-14207.614373839757,-18321.54427233602,-18169.607053077638,-7812.594940221006,-18518.012659312048,-34323.35845502367,-18683.887352817495,-29675.429543222755,-26970.215791774735,-29500.89861571184,-18053.70101724273,-24851.250957086737,-29226.180373321793,-24527.03280616002,-24705.50122639544,-30866.17734302147,-32830.54871335916,-16426.516523868828,-26461.341732045512,-27199.902867371013,-6390.566317770856,-14727.957162377663,-23383.534919055397,-18665.04363763592,-19991.13493735402,-5726.036295654551,-21737.569210384438,-18950.13686085563,-24338.87690382462,-16399.266574219855,-17803.076480333595,-14978.050450268413,-19961.50999209344,-24277.502017229916,-30837.33364631734,-30713.208875668577,-24154.7522440405,-21518.788364636202,-25918.3114854283,-27472.37111391849,-25176.875355415064,-34646.10785866426,-35965.449170854634,-17155.140177556284,-23535.222138775713,-31406.707594258045,23
566322,-26532.716600162777,-29357.211381209574,-24289.783244537306,-13337.928480799701,-28617.61899778956,-34103.57761112318,-25119.53171137164,-22302.63066629354,-35692.543425115546,-17715.857891491523,-20896.50826445271,-28311.150814065382,-24878.594656562484,-2939.3851946821906,-17730.701614064074,-15241.831212868165,-19295.261223152946,-6785.471838085163,-14219.333102186505,-18333.200500798255,-18182.482029287934,-7824.9699173551735,-18530.95013540686,-34346.577162121364,-18705.699812513576,-29700.366997144636,-26994.903246158552,-29524.711071712438,-18076.91972434042,-24872.344668110887,-29251.430326666254,-24547.2827687432,-24716.532456012512,-30883.739810570467,-32849.361178598476,-16446.828986336528,-26485.27918781514,-27220.49657931903,-6407.566286359206,-14736.738396152161,-23396.753644630528,-18686.699847620715,-20004.822412063026,-5741.255017534196,-21749.06918913538,-18961.94933902915,-24352.40812882233,-16408.922806377577,-17816.451455620016,-14991.081676189997,-19974.35371836148,-24290.470743266982,-30850.33362229667,-30728.677597086284,-24167.43972059725,-21527.72584812199,-25933.342707654396,-27489.371082506837,-25191.6565781031,-34663.92032575132,-35982.636639096534,-17172.046396317863,-23551.65960840342,-31426.645057418646,23
581067,-26413.37307067949,-29349.77389495217,-24283.064506951836,-13453.334517558485,-28517.27543319913,-33878.48427703883,-25151.0316531677,-22188.09962791798,-35580.106132871275,-17721.51413104022,-20927.22695769232,-28330.5570282076,-24862.4384364151,-3085.1349253734884,-17692.82668404738,-15252.018694044273,-19194.667659024453,-6702.690741043729,-14287.676725904745,-18386.1379029833,-18215.63821802367,-7807.094950383599,-18514.450165894636,-33908.359221837476,-18727.012273133532,-29649.585840975393,-27066.55936375614,-29660.367071054403,-17838.138915547068,-24566.157733867032,-29081.58689049404,-24294.376986049232,-24677.282528536467,-30943.4584502255,-32671.174007843372,-16461.485209255527,-26663.341358801204,-27220.309079665483,-6425.316253561748,-14740.488389223121,-23345.59748915419,-18772.793438541496,-19749.291634219386,-5714.442567076834,-21676.725572808118,-18960.699341338834,-24444.439208772135,-16362.735391720256,-17701.357918283815,-14985.019187391947,-20133.44717439694,-24386.845565190644,-30806.677452962245,-30833.458653477348,-24178.908449405935,-21588.319486160246,-25824.40540894302,-27491.433578695865,-25280.53141388484,-34417.98328018089,-35735.855845085134,-17209.54632702746,-23480.253490343897,-31357.738934739762,7
581068,-26407.498081534985,-29343.52390650057,-24275.908270174757,-13445.209532571405,-28505.65045467916,-33869.7967930911,-25142.93791812288,-22179.412143970258,-35571.88739805742,-17713.920395071527,-20919.7269715504,-28323.21329177697,-24855.500949233825,-3078.853686979631,-17686.13919640417,-15242.643711366873,-19185.042676808993,-6695.19075490181,-14277.45799478638,-18376.95041995945,-18204.35698886853,-7798.376216493618,-18505.45018252433,-33897.48424193169,-18714.668545941622,-29637.523363263805,-27054.27813644875,-29646.429596807335,-17825.26393933677,-24553.782756732864,-29069.86816214729,-24287.251999214408,-24665.220050824882,-30933.58346847197,-32662.33027418436,-16450.766479061036,-26653.278877394132,-27213.121592946147,-6413.535025330483,-14728.894660645403,-23335.847507169692,-18766.074700956025,-19739.916651541986,-5704.817584861371,-21665.16309417266,-18954.48060282949,-24434.001728057963,-16356.829152633496,-17694.70168058286,-14973.925457890356,-20124.947190102765,-24384.28306992549,-30803.17745942935,-30828.552412542842,-24171.283463494983,-21581.631998517034,-25818.530419798517,-27485.496089666845,-25275.156423816465,-34408.952046868326,-35728.637108423536,-17198.73384700619,-23470.65975807069,-31348.582701658168,7
581069,-26388.935615833736,-29324.83644103029,-24257.533304127053,-13425.615818775641,-28486.71298967081,-33850.60932854469,-25125.03170120905,-22160.599678730945,-35551.98118483908,-17694.326681275765,-20900.008257985606,-28303.057079020564,-24835.282236592902,-3058.603724396449,-17668.701728624208,-15225.268743471426,-19163.9802157271,-6673.50329497476,-14251.270543174178,-18356.66920743401,-18180.950782117292,-7777.5012550652755,-18482.41897508019,-33874.484284429804,-18690.293590980385,-29611.367161593862,-27024.43444159236,-29622.148391672872,-17800.01398599231,-24531.22029842259,-29047.11820418347,-24269.658281723157,-24638.845099559134,-30911.177259872988,-32640.049065354408,-16427.954021212696,-26630.903918737404,-27190.371634982323,-6391.660065749886,-14702.613459206428,-23312.97254943684,-18743.012243569625,-19719.041690113645,-5684.130123086577,-21642.756885573675,-18933.168142209535,-24413.09551668736,-16334.14169455419,-17672.639221348716,-14949.769252524926,-20101.94723260088,-24363.53310826618,-30784.521243901327,-30808.114950306113,-24149.533503683415,-21563.413282180623,-25796.749210044694,-27464.746128007537,-25254.156462619092,-34388.170835266756,-35707.44964757261,-17177.54638615527,-23450.941044505897,-31325.113995022413,7
581070,-26386.68561999116,-29325.992688893835,-24260.783298121885,-13425.553318891125,-28489.587984358546,-33851.26557733211,-25127.65669635872,-22161.974676190297,-35552.262434319404,-17697.295425790275,-20900.44575717722,-28303.463328269918,-24836.688483994512,-3059.322473068383,-17669.045477989046,-15229.393735849482,-19166.136461742903,-6673.940794166372,-14249.176797042892,-18359.48170223723,-18181.950780269548,-7779.7825008501095,-18482.38772513793,-33879.171775768504,-18694.4498333007,-29615.61715374095,-27030.21568091009,-29627.96088093286,-17805.01397675359,-24537.282787220644,-29050.39944812056,-24272.689526122183,-24637.62635181107,-30912.67725710137,-32643.14280963795,-16431.047765496238,-26633.93516313643,-27192.90288030522,-6395.19130922504,-14703.175958167072,-23316.785042392316,-18739.63724980576,-19720.51043739977,-5688.411365175923,-21646.381878875603,-18934.63688949566,-24416.06426120187,-16334.891693168382,-17674.23296840387,-14951.26924975331,-20102.72848115733,-24362.90810942102,-30786.52124020584,-30810.146196552883,-24152.845997562763,-21566.56952634868,-25799.092955714044,-27466.87112408108,-25257.343956729408,-34390.10833168675,-35709.19964433906,-17180.32763101623,-23453.53478971331,-31327.2077411537,7
583539,-26383.56062576536,-29322.61769512997,-24280.252012148616,-13416.522085578565,-28426.21310145933,-33845.92183720599,-25117.68796477842,-22158.19343317708,-35523.60623726882,-17757.13906521434,-20917.758225188147,-28275.463380006753,-24865.688430409933,-3094.6661577621776,-17664.357986650346,-15263.456172910699,-19152.48023697616,-6881.659160355278,-14126.583273564771,-18349.356720945638,-18168.607054925385,-7708.220133079297,-18454.919025893152,-33957.640380778335,-18697.66857735327,-29655.0858308128,-27042.934407409095,-29611.24216182483,-17819.701449614848,-24583.220202339897,-29106.118095166566,-24301.501972884056,-24640.62634626784,-30899.1147821614,-32632.23657978991,-16440.922747249766,-26668.403849447,-27147.87171351145,-6393.847561707946,-14731.644655564107,-23299.37882455461,-18728.543520304174,-19728.41667279104,-5698.567596409772,-21638.538143368845,-18943.449373212417,-24352.8768779562,-16317.860474637773,-17694.982930063183,-14964.144225963604,-20101.47848346701,-24374.93933719035,-30781.396249675527,-30748.865059784952,-24156.845990171787,-21560.882036857725,-25829.217900050753,-27489.433582391353,-25250.875218682002,-34409.98329496284,-35781.8557600889,-17210.60882506423,-23452.222292138475,-31353.270192996868,17
583540,-26377.62313673634,-29314.68020979644,-24280.252012148616,-13417.147084423725,-28415.056872073223,-33838.73435048666,-25111.937975402947,-22155.099688893537,-35517.57499841302,-17751.201576185318,-20909.289490836232,-28267.119645423867,-24858.157194325755,-3086.1661734680024,-17659.232996120034,-15258.737431629741,-19144.917750949724,-6874.502923578197,-14115.083294813827,-18342.012984515008,-18159.63832149734,-7701.501395493828,-18447.106540328652,-33955.26538516673,-18694.481083242958,-29655.179580639575,-27040.871911220067,-29606.210921121292,-17817.79520313711,-24577.657712617973,-29104.118098862054,-24298.9394776189,-24635.876355044624,-30890.52104804045,-32622.517847747673,-16434.704008740424,-26664.49760666475,-27138.684230487597,-6388.441321697313,-14726.11341578444,-23291.347589394303,-18723.48102965838,-19728.635422386847,-5692.786357092043,-21631.19440693822,-18933.199392151793,-24340.408150995263,-16311.079237167787,-17684.326699753205,-14958.550486299422,-20093.228498710898,-24368.65809879649,-30779.896252447143,-30742.77132104464,-24151.31475039212,-21553.194551062257,-25821.842913677865,-27483.87109266943,-25242.718983752664,-34402.51455876318,-35774.793273138595,-17204.35883661263,-23446.409802878487,-31349.426450099134,17
583541,-26399.93559550855,-29333.6801746893,-24298.376978658256,-13430.772059248211,-28430.494343548675,-33859.01556301209,-25129.281693356137,-22172.19340730866,-35533.54371890686,-17768.576544080766,-20925.101961618777,-28282.557116899316,-24875.96966141281,-3104.6348893424783,-17676.92046343806,-15278.331145425505,-19160.636471905495,-6894.315386969766,-14132.52076259379,-18359.731701775294,-18176.482040374398,-7719.001363158305,-18463.950259205714,-33985.79657875279,-18723.199780178056,-29685.710774225638,-27069.090609079038,-29633.24212117446,-17846.545150014466,-24600.68892006212,-29129.774301455873,-24324.595680212715,-24657.532565029414,-30908.61476460783,-32639.51781633602,-16458.203965318437,-26690.060059431795,-27155.871698729494,-6411.191279661134,-14747.175876866331,-23309.69130549975,-18752.855975380895,-19759.04161620388,-5713.130069501998,-21652.131868251076,-18952.886855774334,-24357.345619699096,-16332.797947037096,-17703.389164530585,-14979.987946688409,-20114.947208580208,-24387.37681420903,-30795.64622334517,-30759.583789979442,-24161.908480817583,-21568.788272249,-25839.3741312846,-27500.308562297138,-25261.656448761012,-34424.95201730442,-35796.94948219952,-17225.921296770648,-23469.159760842307,-31373.301405984246,17
641684,-25884.092798655794,-29021.930750723524,-24145.43976124762,-13856.740022166967,-27655.3082758968,-33555.70362345598,-25136.500430017735,-21862.912728781266,-35355.356548151765,-18001.826113094456,-20811.44592162644,-28194.21353013596,-25005.906921321566,-3898.1646730997945,-17954.857449880685,-15677.549157771417,-19221.29260982827,-6897.69038073363,-13938.11487180679,-18123.29463865129,-18061.107253557875,-7462.408087277892,-18261.82563268099,-33486.0475021629,-18875.293249147726,-29412.30502941042,-27133.434240188253,-29658.648324230213,-17619.733069105925,-24479.90789323496,-28830.056105259424,-23949.1901238674,-24482.06413925076,-30829.52116075284,-32867.704894703915,-16139.704553824933,-26513.02913654024,-26798.247359528978,-6455.878697090069,-14620.332361241122,-23298.160076806547,-18815.16836024334,-19680.44801142502,-5676.161387810788,-21476.163443396294,-19162.823967863555,-24209.533392818772,-16039.860988310633,-17575.295651215052,-14959.144235202324,-20279.071905319208,-24064.2836612036,-30706.14638871827,-30406.178192983756,-23829.19034559669,-21488.85091995304,-25597.624577976738,-27795.808016288756,-25350.43753471598,-34019.265266911105,-35226.70053587559,-17604.85809659112,-23337.972503243236,-31364.17642284491,23
641685,-25863.59283653455,-28999.462042240026,-24139.783521698922,-13844.52129474409,-27643.277048127475,-33537.67240677311,-25120.96920871551,-21846.60025892259,-35341.57532361599,-17987.82613896287,-20795.41470124809,-28179.432307447925,-24990.406949961598,-3884.03969919918,-17940.38872661523,-15663.705433351124,-19206.88638644733,-6881.596660470762,-13921.833651890374,-18107.98216694487,-18046.82602994597,-7445.75186805438,-18246.544410916827,-33470.29753126487,-18858.762029693247,-29395.05506128401,-27117.809269059257,-29643.742101773147,-17604.951846417895,-24464.564171586284,-28811.399889731398,-23936.752646848716,-24467.845415523374,-30813.9274395661,-32855.54866716555,-16124.798331367869,-26504.90415155316,-26787.122380085133,-6441.347473940101,-14604.551140400834,-23283.94135307916,-18796.73089431112,-19666.97928631182,-5659.786418067598,-21459.975973306653,-19145.417750025852,-24193.31467278687,-16022.642270126476,-17558.295682626704,-14943.363014362036,-20261.634437539244,-24047.03369307719,-30691.021416665397,-30388.52197560799,-23811.09662902931,-21471.475952057597,-25579.718361062904,-27777.18305070299,-25332.781317340214,-34003.98404514694,-35210.9193150353,-17587.920627887284,-23321.97253280714,-31342.52021286012,23
641686,-25878.936558183224,-29012.80576758419,-24154.814743925017,-13852.958779153749,-27661.964513597755,-33549.26613535083,-25130.562940988715,-21853.568996046124,-35352.32530375274,-18001.4198638451,-20806.383430980648,-28192.213533831447,-25002.71942721125,-3896.8521755249585,-17950.607457733597,-15677.79915730948,-19216.792618143118,-6892.909139568156,-13935.489876657119,-18120.16964442549,-18058.638508119493,-7454.908101135973,-18257.513140649386,-33494.766236052885,-18881.824487079648,-29416.648771384283,-27139.059229794693,-29666.867059044063,-17630.701798838483,-24481.59539011689,-28828.71235774233,-23952.40886791997,-24485.751632437205,-30826.052417162202,-32871.01738858326,-16144.548294874923,-26537.872840635348,-26805.52859607509,-6459.441190507481,-14619.363613031124,-23298.44132628687,-18813.855862668504,-19669.260532096654,-5674.286391275308,-21475.194695186296,-19160.167722771625,-24206.470898477488,-16039.048489811925,-17572.70190600764,-14959.019235433292,-20276.478160111794,-24058.06492269426,-30705.49013993085,-30393.740715965072,-23821.784109281543,-21480.663435081446,-25584.90585147773,-27776.683051626864,-25343.500047534704,-34017.92151939401,-35225.888037376884,-17602.85810028661,-23337.066254917754,-31357.645184912988,23
641687,-25903.03026366414,-29040.618216193805,-24177.377202235293,-13870.614996529517,-27675.77698807579,-33573.92233979239,-25149.03165686319,-21870.725214345763,-35369.07527280302,-18017.076084916356,-20822.88340049287,-28209.68225155367,-25018.844397416375,-3915.039641919113,-17968.013675571303,-15694.705376071057,-19231.636340715664,-6910.377857290377,-13954.614841319013,-18136.04461509255,-18076.200975668486,-7470.626822091745,-18273.856860450316,-33518.17244280412,-18902.66819856573,-29439.14872981004,-27159.465442089164,-29689.335767527566,-17648.545515867798,-24499.782856511047,-28852.306064147117,-23967.75258956865,-24504.845347156843,-30843.958634076036,-32890.17360318742,-16164.86075734262,-26546.966573832426,-26826.997306406334,-6477.628656901636,-14638.45732775076,-23316.56629279651,-18848.355798921333,-19686.35425051178,-5691.442609574949,-21492.16341383239,-19179.105187779973,-24225.47086337035,-16060.892199450265,-17591.26437170889,-14976.925452347125,-20294.94687598627,-24080.189881812923,-30727.95884841435,-30408.14693934601,-23838.159079024736,-21497.413404131734,-25597.655827918996,-27784.620536960392,-25364.562508616596,-34040.733977242344,-35247.6692471307,-17623.514312119143,-23360.003712535123,-31379.80139397391,23
656435,-25740.530563922555,-28951.993379950127,-24165.53347411951,-14603.426142479546,-27467.99612200237,-33492.70373986386,-25085.313024599134,-21786.631619729495,-35423.29392262065,-18079.85721891267,-20954.258157745488,-28103.994946837123,-25088.84426807429,-4178.476655154027,-18217.138215252053,-15769.080238645089,-19336.136147626406,-7199.908572310718,-13996.614763713762,-18212.075724606257,-18098.63843420973,-7478.439307656246,-18260.54438504841,-33470.14128155358,-18977.355560562344,-29530.117311723072,-27238.871545366736,-29865.022942902022,-17682.20170367966,-24685.438763465805,-28874.7122727461,-24085.439872112263,-24599.657671967605,-30972.083397333823,-32933.704772752804,-16219.423156525083,-26515.935381170235,-26968.497044950545,-6528.972312031525,-14767.457089391772,-23399.316139895684,-18951.636858084014,-19507.792080449584,-5755.192491781262,-21537.88207935584,-19113.94905817205,-24310.34570654307,-16185.891968482252,-17680.857956162567,-15100.300224381697,-20385.759208188007,-24140.877269677952,-30771.95876711361,-31087.364434323572,-24020.627491869178,-21655.756861553004,-25656.655718902093,-28091.71371952973,-25483.781038330853,-33915.79670809487,-35135.73195396256,-17601.014353693387,-23353.37872477643,-31319.957754549843,7
656436,-25724.8743428513,-28933.149664768556,-24118.189811598644,-14588.738669618288,-27453.4648988524,-33476.04752064034,-25072.625548042386,-21778.381634973382,-35408.63769970165,-18064.79474674432,-20940.289433556165,-28088.651225188445,-25073.34429671432,-4161.539186450193,-18204.07573938821,-15757.20526058705,-19317.261182502578,-7181.596106147532,-13976.927300091224,-18194.200757634684,-18079.794719028156,-7459.439342763383,-18239.888173215873,-33453.29756267652,-18960.043092551416,-29513.804841864396,-27220.65282903032,-29845.772978471097,-17663.107988960026,-24668.72004435778,-28855.806057680013,-24068.877402715527,-24576.50146475443,-30954.64592955386,-32915.39230658962,-16202.860687128345,-26498.779162870593,-26948.215832425107,-6510.753595695112,-14745.300880330851,-23379.066177312503,-18930.10564786825,-19490.885861688006,-5737.973773597106,-21519.100864058782,-19095.074093048217,-24292.251989975688,-16165.204506707458,-17661.732991500674,-15080.831510354965,-20366.602993583856,-24121.814804900572,-30754.49004939139,-31069.17696792942,-23997.8462839631,-21636.288147526273,-25638.655752161485,-28073.18250377074,-25465.656071821217,-33896.89049302879,-35118.138236471306,-17585.108133084064,-23337.566253993882,-31304.45778318988,7
656437,-25732.21807928193,-28939.087153797573,-24133.377283536032,-14597.73865298859,-27462.02738303109,-33484.766254530325,-25085.594274079456,-21794.787854658833,-35420.16892839485,-18074.26347924849,-20952.851910343878,-28099.713704747777,-25082.656779507204,-4169.132922418886,-18214.638219871413,-15768.26774014638,-19322.2299233216,-7189.846090903643,-13984.739785655722,-18203.60699025434,-18086.950955805238,-7466.939328905302,-18246.51316097457,-33466.953787443264,-18972.761819050418,-29525.242320730824,-27232.934056337715,-29856.272959069785,-17675.420466209674,-24683.876266352905,-28870.962279675143,-24084.72112344033,-24580.595207190225,-30959.92716979546,-32919.11104971832,-16211.891920440905,-26509.31039341154,-26951.372076593165,-6518.816080797676,-14752.738366588255,-23387.72241131797,-18942.105625695323,-19499.385845982182,-5751.286248999013,-21528.632096447473,-19105.82407318497,-24306.845713010174,-16175.548237594856,-17673.76421927,-15088.86274551527,-20376.38422551061,-24130.43978896378,-30764.77128039427,-31077.801951992627,-24003.28377391599,-21644.444382455607,-25645.43698963147,-28082.18248714104,-25473.21855784765,-33907.921722645864,-35129.98196458709,-17598.01435923662,-23350.159980723856,-31316.8640102663,7
656438,-25750.343045791567,-28960.08711499495,-24155.158493289855,-14615.05112099952,-27480.277349309763,-33502.6412215019,-25102.062993649422,-21808.81907873267,-35437.45014646352,-18092.763445065226,-20970.44562783513,-28117.682421546124,-25101.594244515552,-4187.820387889168,-18231.325689037185,-15785.923957522149,-19342.79238532736,-7211.9710500223055,-14007.458493677286,-18227.700695735257,-18108.388416194222,-7488.251789525256,-18267.60687199872,-33489.82874517612,-18995.918026263593,-29548.21102829045,-27256.496512800244,-29880.741663857796,-17699.139172383497,-24709.34496929317,-28895.96223348154,-24108.90857874802,-24601.62641832986,-30981.739629491545,-32937.892265015376,-16233.298130887633,-26531.90410166407,-26970.74704079312,-6541.159789512143,-14775.613324321108,-23410.47236928179,-18962.699337643342,-19519.010809720206,-5775.5049542489605,-21549.53830781807,-19126.167785594927,-24327.220675362387,-16197.798196482549,-17693.357933065767,-15110.08145630845,-20398.727934225077,-24149.252254203093,-30785.364992342293,-31097.614415384196,-24024.127485402074,-21663.850596597826,-25666.71820030917,-28103.86994706809,-25494.28101892954,-33926.234188809045,-35149.29442890253,-17620.73306725818,-23370.69119278736,-31338.020221174967,7
658907,-25815.561675284007,-28882.64975807963,-24082.53362748227,-14537.738763853236,-27423.714953822786,-33530.453670111514,-25055.031830551135,-21797.287850039473,-35350.16905773694,-18084.0759611175,-20946.008172989375,-28065.80751739785,-25048.71934221502,-4193.070378188511,-18212.763223335933,-15786.861455789889,-19230.573842678892,-7126.8774572537795,-13891.771207438182,-18125.857133916445,-18037.88854646018,-7383.97073221032,-18147.825843323815,-33520.85993783831,-18901.199451279605,-29408.523786397203,-27144.027970613715,-29722.085707013946,-17511.952018258093,-24582.938952859575,-28760.962482926992,-24013.75250457242,-24516.657825330363,-30855.458612826977,-32822.92372744821,-16112.829603483055,-26402.90434002306,-26737.934970971044,-6444.316218454611,-14682.45724645002,-23309.628805615233,-18680.012359977503,-19756.104121631626,-5689.505113154953,-21452.007238030863,-19006.793006169377,-24239.65833715548,-16113.610852039505,-17579.483143477624,-15039.39408692086,-20341.665539661975,-24151.752249583733,-30698.396403038285,-31045.239512159795,-23908.533948989745,-21564.819529582233,-25561.124645419397,-28038.80756728694,-25440.031119169656,-34151.14002323985,-35399.82521598489,-17654.483004896818,-23447.722300453323,-31355.488938897186,21
