,1A1,1A16,1A19,1A21,1A24,1A3,1A6,1A7,1B15,1B18,1B21,1B23,1B26,1B30,1B7,1B9,1C11,1C13,1C15,1C18,1C20,1C23,1C25,1D12,1D20,1D24,1D27,1D30,1D32,1D5,1D7,1D9,1E1,1E12,1E14,1E17,1E23,1E29,1E3,1E31,1E6,1EX3,1EX5,1F10,1F14,1F21,1F23,1F28,1F3,1F31,1F7,1G11,1G13,1G16,1G23,1G25,1G30,1G32,1G8,1H16,1H19,1H2,1H6,1H9,Status
80,-18873.887001746116,-16805.359573862526,-3971.258288041249,-5751.411248768045,-8180.375510655373,-16087.01715117795,-9604.779128717131,-3271.134581693086,-2805.510442048932,2182.2928417499584,-3502.7904036516175,-4428.694942813809,-4315.851401320181,-4372.445046749414,-2888.510288686172,631.6707069081507,-5710.098825102973,-8719.405764663561,-6495.003624797082,-9715.71642373302,-10308.652828136253,-3583.9777536378933,-803.4203914058425,-16667.453578677985,-1524.3253093555736,-15746.017781258688,-12935.804223823798,-18759.387213312817,834.5140821048088,-10634.964725194257,-10160.621851660122,-6004.37953134653,-11159.963755128605,-8363.125172980139,-14227.989336191971,-18763.574705575385,-1842.7622209645624,-17982.23239929869,-15416.862139455206,-11675.244053020717,-556.6083474521827,-15238.112469739463,-12427.992662131348,-8733.46823867966,-6725.096949642713,-2229.1990069269523,-9606.34162583003,12933.710475844771,-5036.068820540237,-7705.626387871883,-3566.0402867818034,-16175.266988114534,-16753.48466971425,-13393.740877672484,-15406.143409260712,-11301.08849436572,1521.6690624159032,12409.992693543001,-9341.092115944151,-21355.288666742363,-22298.599423742256,3032.166271398443,-18388.450398710393,-13692.959074792805,30
81,-18869.824509252576,-16799.51583466028,-3972.4145359047952,-5749.911251539661,-8171.438027169585,-16083.173408280216,-9604.279129641003,-3270.13458354083,-2803.19794632184,2185.0115867264044,-3501.1966565964594,-4426.882446162845,-4312.413907671802,-4370.538800271676,-2887.354040822626,633.8894528084685,-5701.786340462346,-8716.905769282921,-6495.34737416192,-9714.247676446894,-10309.402826750445,-3581.9152574488658,-804.5766392693884,-16661.016090572837,-1456.8566840205583,-15740.017792345152,-12928.5854871622,-18752.199726593477,841.6078189973741,-10630.995982527491,-10154.684362631102,-5998.254542663963,-11159.370006225703,-8357.31268372015,-14221.61434797134,-18755.91846972218,-1836.418482686189,-17975.63866148225,-15412.080898289732,-11674.337804695235,-553.358353457351,-15232.518730075282,-12423.305170792648,-8729.780745493215,-6723.471952645297,-2228.5427581395347,-9604.6541289481,12933.085476999611,-5036.725069327655,-7704.751389488659,-3564.9777887450314,-16167.423252607776,-16744.359686574917,-13387.459639278626,-15404.080913071684,-11298.2759995625,1503.481596021749,12392.99272495465,-9336.373374663195,-21350.444925692373,-22294.474431364204,3036.3850136032725,-18347.356724641126,-13687.459084955397,30
82,-18878.19949377772,-16806.73457132188,-3987.9145072647616,-5759.379984043834,-8180.625510193436,-16093.485889225356,-9616.060357872268,-3280.1033151211313,-2805.447942164416,2177.4178507577108,-3510.5716392738586,-4435.6949298796,-4320.320143063075,-4380.0075327758495,-2898.3852704396986,624.4207203042954,-5703.786336766857,-8722.218259466781,-6502.941110130613,-9719.122667439142,-10316.80906306559,-3587.321497459499,-814.7328705032373,-16664.641083874765,-1270.7320279319285,-15742.580287610308,-12933.054228905094,-18754.48097237831,835.6390800260966,-10638.183469246831,-10161.309350389798,-6003.59828279008,-11169.619987286327,-8363.031423153365,-14227.458087173585,-18760.512211234105,-1844.6997173845582,-17981.232401146433,-15413.174646268762,-11684.681535582633,-562.9520857305561,-15239.362467429783,-12422.680171947488,-8735.9682340603,-6731.4719378633445,-2238.3864899508035,-9612.43536457034,12923.835494091243,-5043.35005708635,-7715.626369394442,-3572.6652745404986,-16175.141988345502,-16748.703428548775,-13394.772125766998,-15409.799652504898,-11307.869731835704,1487.6378752969447,12380.836497416289,-9344.623359419305,-21357.06991345107,-22302.849415889345,3028.1037789049033,-18294.169322918016,-13693.209074330869,30
83,-18877.168245683206,-16806.953320917684,-3979.9770219312304,-5757.504987508354,-8190.437992062447,-16096.04838449051,-9617.560355100652,-3281.759562060805,-2802.3854478231324,2176.730352028035,-3509.1028919877326,-4435.6949298796,-4321.788890349201,-4381.476280061976,-2902.791512298076,620.8894768291418,-5704.817584861371,-8721.905760044201,-6501.159863421907,-9717.43517055721,-10314.152817973662,-3586.2589994227274,-809.1703807813138,-16664.297334509927,-1282.4820062209353,-15740.98654055515,-12931.804231214774,-18752.44972613154,838.2640751757684,-10638.152219304573,-10162.21559871528,-6003.785782443628,-11169.27623792149,-8363.843921652073,-14227.739336653907,-18758.69971458314,-1842.9497206181104,-17981.60740045353,-15410.299651581026,-11683.994036852957,-561.0770891950762,-15237.67497054785,-12421.055174950072,-8734.4057369474,-6731.8781871126985,-2237.4802416253215,-9609.997869074215,12924.67924253221,-5040.787561821195,-7716.563867662182,-3572.1027755798546,-16175.48573771034,-16748.547178837485,-13395.022125305062,-15406.830907990388,-11309.18222941054,1482.700384420181,12375.024008156302,-9344.654609361563,-21358.63241056397,-22303.56816456128,3024.5100355452337,-18340.950486478236,-13695.396570288929,30
84,-18867.012014449356,-16796.54709014577,-3968.7582926606096,-5744.723761124833,-8175.125520356029,-16084.798405277632,-9607.404123866801,-3273.3533275934037,-2798.104205733787,2187.10533285769,-3497.384163640984,-4423.569952283497,-4310.538911136322,-4369.820051599742,-2896.104024654865,628.514462740093,-5696.755099758808,-8714.937022920667,-6491.44113137967,-9711.18518210561,-10305.621583737227,-3579.1965124724197,-800.4516468913328,-16655.0161016593,-1456.2629351176563,-15729.236562266144,-12920.33550240609,-18740.074748997373,850.8578019057412,-10627.714738590403,-10151.403118694012,-5992.910802537845,-11160.182504724411,-8352.093943363065,-14215.051860097159,-18745.512238950265,-1831.2309922713614,-17968.51367464743,-15398.112174100408,-11675.525302501039,-548.7021120609094,-15225.612492836264,-12415.523935170406,-8722.780758427425,-6721.096957033689,-2227.3240103914727,-9598.466640381015,12935.835471918315,-5030.9438300099255,-7705.626387871883,-3561.57154503891,-16163.704509479074,-16737.14094991332,-13383.553396496378,-15395.705928546542,-11299.150997945724,1504.012845040135,12377.211504114362,-9332.217132342881,-21352.257422343337,-22296.911926860328,3031.2912730152193,-18369.669183413334,-13688.552832934427,30
85,-18858.07453096357,-16789.015854061592,-3959.8520591170804,-5735.911277408079,-8164.938039179921,-16075.079673235396,-9599.622888244561,-3265.6970917401945,-2802.1041983428104,2194.855318537673,-3487.884181194553,-4413.351221165132,-4301.288928227955,-4359.788820134925,-2890.3540352793934,635.2644502678204,-5689.630112923985,-8709.812032390357,-6483.566145930655,-9705.71644221046,-10296.309100944345,-3573.3840232124326,-791.3891636365136,-16648.70361332319,-1468.794161963113,-15720.23657889584,-12909.460522500305,-18729.668518225462,859.6702856224963,-10619.277254180743,-10144.965630588866,-5985.410816395925,-11150.338772913143,-8341.687712591152,-14204.551879498473,-18736.606005406735,-1821.2622606910604,-17958.38869335584,-15387.549693617204,-11667.587817167509,-540.1708778244763,-15218.550005885958,-12411.148943254288,-8713.624525345831,-6711.159475395646,-2219.5740247114895,-9590.872904412321,12944.304206270232,-5022.631345369298,-7696.407654905774,-3552.1028125347366,-16154.11077720587,-16729.703463655915,-13374.428413357042,-15389.205940556878,-11291.963511226384,1561.6689885061394,12390.680229227559,-9323.560898337417,-21343.28868891529,-22289.53694048744,3037.3225118710125,-18331.200504493743,-13680.521597774123,30
86,-18858.355780443893,-16790.234601809654,-3961.8208054793345,-5739.63002053678,-8167.750533983141,-16078.048417749906,-9607.43537380906,-3273.165827939856,-2810.854182175049,2187.980331240914,-3493.2279213206702,-4419.3512100786675,-4305.288920836979,-4363.757562801691,-2899.2602688229226,627.6394643568691,-5689.567613039469,-8712.437027540029,-6486.128641195811,-9706.903940016264,-10296.309100944345,-3577.352765879198,-790.4204154265157,-16654.07860339156,-1286.481998829959,-15722.674074391964,-12910.429270710303,-18733.07476193158,857.6390393757265,-10624.902243787183,-10151.028119386916,-5991.4108053094615,-11152.276269333139,-8343.500209242116,-14206.45812597621,-18739.855999401567,-1821.9185094784784,-17960.85743879422,-15390.26843859365,-11670.212812317179,-542.76462303189,-15221.175001035628,-12408.555198046874,-8716.749519571631,-6713.565720949512,-2224.324015934705,-9596.029144884891,12939.64796487379,-5025.25634051897,-7699.563899073832,-3554.259058550538,-16155.079525415867,-16731.2034608843,-13376.084660296716,-15393.455932703966,-11298.650998869596,1549.8565103326166,12385.867738119827,-9327.373391292891,-21344.476186721095,-22291.25568731163,3030.8537738236073,-18291.231828345764,-13684.084091191535,30
87,-18863.262021378396,-16794.484593956742,-3966.164547453196,-5744.16126216419,-8171.531776996359,-16085.954653141178,-9615.56035879614,-3280.8220637930654,-2804.166694531838,2183.0428403641504,-3497.571663294532,-4423.288702803175,-4309.288913446002,-4368.851303389744,-2906.16650606194,620.4519776375298,-5691.817608882045,-8713.405775750025,-6488.097387558064,-9707.341439207876,-10298.934096094015,-3580.3840102782237,-792.3891617887695,-16659.484843402195,-1248.6695686977828,-15726.611567116472,-12914.648012915133,-18737.574753616733,853.9515461892829,-10630.214733971041,-10155.903110379164,-5995.504547745259,-11155.276263789907,-8348.59394983017,-14212.8643641391,-18741.730995937047,-1827.2934995468538,-17966.576178227435,-15395.549678835252,-11671.994059025885,-544.7021194518858,-15225.768742547554,-12413.211439443314,-8720.062013450979,-6715.94071656112,-2228.9802573311463,-9600.27913703198,12936.054221514121,-5029.1313333589615,-7702.001394569955,-3556.165305028276,-16160.98576450263,-16737.60969904719,-13380.7096517509,-15397.393425428474,-11304.05723888023,1538.8252807155436,12399.55521282883,-9331.498383670947,-21350.851174941727,-22296.4119277842,3023.9787865268477,-18315.79428296055,-13691.146578141841,30
88,-18857.79328148325,-16787.359607121918,-3960.3208082509504,-5737.505024463236,-8163.40679200928,-16081.5484112828,-9609.685369651635,-3275.6658233204957,-2812.010430038595,2191.1365754089716,-3490.9779254780947,-4416.726214928995,-4301.226428343439,-4361.695066612663,-2899.9790174948566,625.2332188030033,-5684.505122393673,-8706.999537587137,-6481.316150088079,-9701.903949254985,-10293.215356660803,-3573.1652736166266,-786.9516718358781,-16651.45360824189,-1420.9192504238617,-15717.455334034878,-12906.273028389991,-18730.481016724167,862.482780425716,-10621.839749445899,-10148.715623659826,-5987.067063335599,-11151.057521585077,-8339.625216402124,-14204.458129671699,-18733.981010257063,-1818.9497649639686,-17957.91994422197,-15389.393440210426,-11662.681576233002,-536.5458845225486,-15217.11250854209,-12411.180193196546,-8712.843276789383,-6709.003229379845,-2222.074020092129,-9593.654149273283,12944.304206270232,-5024.63134167381,-7692.8139115461045,-3548.696568828615,-16153.673278014257,-16730.172212789785,-13374.678412895106,-15387.049694541076,-11297.932250197662,1527.6065514449228,12399.39896311754,-9324.092147355803,-21346.41368314109,-22291.693186503242,3027.3537802907117,-18367.26293785947,-13685.521588535401,30
89,-18847.668300191657,-16776.7346267542,-3951.8208239567753,-5731.661285260991,-8153.281810717689,-16075.204673004428,-9601.5291347223,-3268.0095874672866,-2788.0104743844536,2199.3553102228248,-3485.759185121009,-4411.288724976104,-4293.351442894424,-4354.72632948913,-2891.9165323922934,631.5144571968607,-5680.473879842391,-8702.09329665263,-6475.597410654866,-9696.153959879513,-10288.340365668555,-3566.884035222769,-780.7016833842787,-16639.29738070353,-1496.3566110346665,-15706.83035366716,-12896.335546751947,-18724.07477856128,871.7640132763411,-10613.871014170109,-10139.809390116296,-5979.535827251422,-11143.49503555864,-8330.531483205048,-14193.645649650432,-18725.074776713536,-1807.6060359243158,-17945.73246674135,-15383.549701008182,-11654.556591245922,-529.5146475144993,-15206.862527481466,-12401.242711558501,-8706.343288799719,-6702.409491563408,-2217.4490286379455,-9588.529158742973,12950.89794408667,-5020.350099584464,-7684.313927251929,-3542.0715810699194,-16145.548293027177,-16717.60973600207,-13365.553429755772,-15380.674706320446,-11291.307262438966,1501.8565990243333,12401.89895849818,-9314.842164447435,-21336.444951560792,-22282.97445261326,3034.260017529729,-18356.950456914332,-13676.115355915745,30
90,-18855.88703500551,-16786.734608276758,-3958.8520609648244,-5739.567520652264,-8160.156798014448,-16081.298411744736,-9605.747876927127,-3272.665828863728,-2800.6354510566844,2190.6678262751016,-3494.7279185490543,-4421.1012068451155,-4303.132674821177,-4364.476311473625,-2897.229022576153,622.6394735955896,-5687.848866215279,-8706.905787760363,-6481.222400261305,-9699.435203816603,-10292.246608450805,-3570.8840278317925,-786.2329231639441,-16649.953611013505,-1365.1381034933372,-15718.36158236036,-12906.898027235151,-18733.731010719,859.7015355647543,-10625.08974344073,-10151.621868289818,-5988.879559986563,-11152.24501939088,-8338.062719289224,-14202.23938377138,-18736.449755695445,-1818.0747665807448,-17955.326199014555,-15392.112185186872,-11663.681574385259,-536.8271340028706,-15216.237510158866,-12408.77394764268,-8715.593271708085,-6711.25322522242,-2225.7927632208307,-9597.247892632953,12942.835458984106,-5028.350084802511,-7692.7514116615885,-3550.0715662879666,-16154.860775820061,-16726.35971983431,-13372.990916013174,-15389.95593917107,-11300.807244885398,1485.919128472755,12393.711473626585,-9322.904649549999,-21343.78868799142,-22290.443188812922,3025.6662834087797,-18312.575538907975,-13683.99034136476,30
91,-18865.23076774065,-16798.172087143186,-3969.7895407551237,-5749.005003214179,-8170.031779767975,-16089.82964598117,-9615.71660850743,-3280.8533137353234,-2818.3229183747108,2178.136599429645,-3504.915399725161,-4433.757433459604,-4316.351400396309,-4376.1637898781155,-2904.7290087180722,613.4207406294805,-5693.942604955589,-8712.187028001965,-6487.753638193226,-9705.87269192175,-10296.465350655635,-3577.227766110166,-789.7641666390978,-16659.42234351768,-1265.5132875748432,-15728.20531417163,-12917.616757429643,-18741.637246110273,850.9828016747732,-10635.964723346513,-10161.496850043346,-6000.723288102344,-11159.370006225703,-8347.18770242856,-14213.208113503937,-18746.730986698327,-1828.6684970062058,-17967.482426552917,-15399.79967098234,-11675.33780284749,-547.0146151789776,-15226.956240353358,-12413.523938865894,-8727.999498784511,-6723.034453453685,-2236.605243242098,-9607.372873924543,12932.02297896284,-5038.037566902491,-7705.376388333819,-3560.540296944396,-16164.298258381976,-16736.01595199203,-13382.865897766702,-15403.67466382233,-11310.244727447312,1494.10661334435,12376.61775521146,-9333.529629917717,-21352.444921996885,-22298.72442351129,3015.6663018862205,-18330.544255706325,-13694.834071328285,30
92,-18863.543270858718,-16796.484590261254,-3970.1645400622197,-5747.692505639343,-8172.219275726035,-16088.642148175366,-9614.497860759368,-3276.7908212417838,-2825.19790567147,2179.324097235449,-3502.3216545177474,-4431.132438309933,-4316.538900049857,-4372.882545941026,-2900.5102665132426,616.0769857214102,-5694.005104840105,-8712.905776673899,-6488.94113599903,-9707.560188803682,-10298.152847537567,-3579.0090128188717,-792.2329120774796,-16657.016097963813,-1404.9192799877674,-15725.455319252926,-12915.64801106739,-18740.793497669307,852.357799134125,-10633.777227388453,-10158.62185535561,-6000.223289026217,-11158.588757669253,-8347.312702197592,-14213.301863330711,-18746.85598646736,-1829.2309959668496,-17966.63867811195,-15399.549671444276,-11676.27530111523,-546.7646156409136,-15224.299995261428,-12412.773940251704,-8731.468242375147,-6725.815698314647,-2236.230243935002,-9607.12287438648,12931.55422982897,-5037.006318807977,-7707.501384407363,-3561.665294865684,-16160.454515484244,-16730.42221232785,-13379.584653829612,-15404.487162321038,-11308.775980161186,1509.2940852817364,12371.024015547278,-9332.373382054171,-21352.22617240108,-22297.099426513876,3016.9162995765405,-18360.700449985292,-13694.302822309899,30
93,-18859.1682789426,-16792.17209822965,-3963.070803169654,-5739.567520652264,-8173.500523358613,-16082.298409896992,-9605.841626753901,-3268.4158367166406,-2794.104213124763,2189.7928278918776,-3492.1029233993827,-4418.8824609447975,-4308.757664427616,-4362.382565342339,-2891.0415340090694,625.9519674749373,-5692.317607958173,-8708.124535508425,-6485.378642581619,-9704.435194577882,-10296.902849847247,-3577.915264839842,-790.8579146181277,-16652.82860570124,-1535.1377893768406,-15723.20532341035,-12914.55426308836,-18737.13725442512,854.6390449189588,-10625.652242401375,-10152.153117308204,-5994.660799304293,-11154.557515117973,-8343.500209242116,-14209.145621010399,-18743.949741837365,-1826.387251221372,-17962.951184925507,-15395.58092877751,-11671.11906064266,-539.5771289215743,-15220.143752941116,-12417.33643182137,-8727.468249766125,-6722.003205359171,-2227.9802591788907,-9599.685388129077,12939.05421597089,-5028.287584917995,-7703.157642433501,-3556.196554970534,-16157.86077027683,-16727.45346781334,-13376.772159026392,-15397.549675139764,-11301.588493441848,1485.4503793388849,12397.430216755285,-9327.592140888697,-21348.976178406247,-22292.443185117434,3023.197537970398,-18409.450359907765,-13690.021580220553,30
94,-18865.51201722097,-16798.515836508024,-3968.1645437577076,-5744.505011529027,-8179.000513196021,-16085.860903314404,-9609.31037034454,-3271.69708065373,-2792.354216358315,2186.730333550594,-3495.4466672209883,-4421.5387060367275,-4312.788906978898,-4366.382557951362,-2894.416527772933,623.9832211126835,-5695.223852588166,-8711.062030080677,-6489.159885594836,-9705.40394278788,-10299.934094246271,-3583.8840038111193,-794.6391576313453,-16655.391100966397,-1439.637965836402,-15728.642813363242,-12920.054252925767,-18742.262244955433,851.7640502312231,-10631.620981372651,-10155.96561026368,-5998.535792144285,-11160.526254089249,-8347.937701042752,-14214.333111425225,-18747.29348565897,-1828.1372479878198,-17966.16992897808,-15403.643413880072,-11678.181547592969,-543.9833707799519,-15223.95624589659,-12417.836430897498,-8732.436990585145,-6728.09694409948,-2230.2615049637243,-9602.872882239393,12934.710473997027,-5031.3500792592795,-7710.34512915284,-3560.290297406332,-16161.329513867468,-16731.609710133653,-13382.397148632832,-15402.73716555459,-11304.36973830281,1447.3566997263865,12375.461507347914,-9333.748379513523,-21350.569925461405,-22296.4119277842,3020.228793455888,-18383.106658584275,-13692.552825543451,30
95,-18881.48073771481,-16812.078311447996,-3982.4145174273544,-5758.848735025448,-8191.656739810509,-16098.329630275344,-9623.65409384096,-3283.509558827253,-2806.8229396237675,2174.230356647395,-3509.4778912948286,-4434.726181669602,-4327.10138053306,-4380.0700326603655,-2905.791506754844,612.7019919575465,-5707.255080357495,-8722.905758196457,-6501.691112440293,-9716.841421654308,-10310.027825595605,-3594.6652338901285,-805.0766383455162,-16665.98483139186,-1277.825764824494,-15741.830288996116,-12935.30422474767,-18759.918462331203,835.6703299683546,-10644.339707871657,-10166.653090515916,-6010.129520722001,-11175.65122614212,-8363.781421767557,-14230.114332265513,-18762.730957134423,-1845.0434667493962,-17983.76364646933,-15419.487134604877,-11693.587769126161,-559.9208413315304,-15239.987466274943,-12424.586418425226,-8745.468216506732,-6742.565667364934,-2243.417730654341,-9616.091607814526,12920.429250385123,-5044.225055469574,-7727.1888480299,-3572.3215251756606,-16177.266984419046,-16749.765926585547,-13398.95961802957,-15419.143385240039,-11317.869713358265,1436.6067195896358,12322.18035579803,-9349.24835087349,-21360.538657041707,-22309.068154398687,3009.5725631459113,-18329.51300761181,-13702.646556892783,30
96,-18885.199480843512,-16812.234561159286,-3984.477013616382,-5758.81748508319,-8191.312990445671,-16101.235874905338,-9622.997845053542,-3284.197057556929,-2823.1354094824424,2173.761607513525,-3509.3528915257966,-4435.06993103444,-4327.695129435962,-4379.9450328913335,-2905.7602568125862,612.8894916110945,-5709.817575622651,-8723.18700767678,-6503.097359841903,-9716.372672520438,-10310.965323863345,-3593.9777351604525,-805.2953879413222,-16666.047331276375,-1343.8256428733835,-15742.642787494824,-12934.804225671542,-18758.918464178947,834.6703318160987,-10641.402213299405,-10165.309342998822,-6008.942022916197,-11177.619972504373,-8366.06266755239,-14231.645579436155,-18762.824706961197,-1847.8247116103578,-17985.232393755457,-15418.237136914559,-11694.275267855837,-562.8895858460401,-15243.362460038807,-12427.33641334393,-8745.936965640602,-6741.596919154936,-2243.761480019179,-9617.372855447104,12919.898001366737,-5045.85005246699,-7727.063848260868,-3572.7902743095306,-16178.57948199388,-16752.640921273283,-13398.33461918441,-15419.174635182297,-11318.932211395037,1402.888031893257,12335.774080680258,-9349.529600353811,-21363.069902364605,-22312.724397642873,3008.9475643007513,-18364.16919357593,-13702.959056315363,30
97,-18873.012003362892,-16800.547082754794,-3974.5707819205973,-5749.130002983211,-8182.563006613432,-16089.67339626988,-9611.997865378728,-3274.8845747640457,-2800.8542006524904,2184.8865869573724,-3498.54041150453,-4423.819951821561,-4314.976402936958,-4369.163802812324,-2894.635277368739,623.8894712859095,-5699.0675954859,-8714.374523960023,-6493.15987820386,-9708.591436898196,-10302.965338645297,-3586.1027497114374,-796.514154166825,-16653.984853564787,-1496.9816098798262,-15729.049062612596,-12921.304250616087,-18745.73098854607,848.5140562363914,-10627.652238705887,-10153.965613959168,-5993.817050863327,-11168.776238845361,-8351.156445095325,-14217.145606228445,-18749.19973213671,-1833.2622385181314,-17968.576174531947,-15403.268414572976,-11680.587793146835,-549.4208607328434,-15231.862481287864,-12420.336426278138,-8733.249489083853,-6728.378193579802,-2232.6990004598483,-9606.560375425835,12932.772977577031,-5038.006316960233,-7713.907622570252,-3563.1340421518094,-16164.267008439718,-16737.797198700737,-13383.397146785088,-15408.51840487232,-11306.6822340299,1435.2317221302837,12349.805304754098,-9336.217124951905,-21353.101170784303,-22302.068167332895,3020.19754351363,-18412.606604075823,-13691.271577910873,30
98,-18870.51200798225,-16797.890837662864,-3971.664537290603,-5745.442509796767,-8182.469256786658,-16085.548403891824,-9609.46662005583,-3271.259581462118,-2792.416716242831,2191.0115756399396,-3494.6654186645383,-4418.194962215121,-4307.820166159876,-4363.226313783305,-2891.1665337781014,629.4207110655749,-5693.223856283655,-8707.437036778749,-6487.784888135484,-9702.685197811436,-10297.715348345955,-3580.5090100472557,-788.107919699424,-16649.047362688027,-1449.0129485138011,-15723.924072082284,-12915.304261702551,-18738.824751307053,852.607798672189,-10620.964751062675,-10148.871873371116,-5986.754563913019,-11163.307498950211,-8345.093956297274,-14212.208115351683,-18743.605992472527,-1827.4184993158858,-17962.701185387443,-15394.862180105576,-11672.619057871045,-543.38962187705,-15228.456237581742,-12418.773929165238,-8725.84325276871,-6720.190708708207,-2225.4490138559927,-9600.685386281333,12941.085462217658,-5031.1938295479895,-7705.126388795755,-3557.0403034115,-16160.079516177148,-16732.60970828591,-13377.553407582842,-15404.080913071684,-11300.057246271206,1454.044187369598,12333.39908506865,-9332.279632227397,-21349.53867736689,-22298.53692385774,3026.0725326581337,-18391.262893513613,-13685.365338824111,30
99,-18880.418239678038,-16807.04707074446,-3980.7582704876804,-5754.817492474166,-8191.031740965349,-16096.548383566638,-9617.685354869684,-3280.3533146591953,-2810.3229331566636,2182.8240907683444,-3503.7279019193575,-4427.444945123489,-4314.78890328341,-4371.320048828126,-2900.1977670906626,622.1707244617196,-5698.44259664074,-8712.40577759777,-6492.566129300958,-9705.71644221046,-10301.090342109817,-3584.5715025407953,-792.9204108071555,-16657.70359669349,-1268.3570323203207,-15731.611557877752,-12922.804247844471,-18747.29348565897,844.4203138005938,-10628.05848795524,-10155.903110379164,-5994.129550285907,-11168.80748878762,-8355.187687646607,-14222.364346585531,-18753.199724745733,-1836.855981877801,-17972.919916505805,-15402.862165323622,-11680.150293955223,-550.9208579612272,-15239.39371737204,-12422.867671601036,-8731.249492779341,-6726.815696466903,-2234.85524647565,-9610.122868843247,12932.554227981225,-5038.443816151845,-7711.782626496708,-3564.1965401885814,-16171.57949492809,-16745.047185304593,-13389.647135236686,-15413.424645806826,-11310.057227793764,1452.9816893328261,12302.461642233233,-9343.279611902211,-21358.63241056397,-22307.380657516755,3019.0412956500845,-18345.85672741274,-13692.490325658935,30
100,-18885.886979573188,-16812.765810177672,-3986.164510498314,-5760.754981503186,-8195.000483632115,-16099.923377330502,-9621.529097767418,-3284.603306806283,-2815.4791736292327,2176.605352259003,-3509.8528906019246,-4433.632433690572,-4319.351394853077,-4378.2575360094015,-2905.4477573900062,617.3582333539881,-5704.942584630403,-8717.312018532275,-6497.222370697399,-9711.435181643674,-10304.715335411745,-3590.821490992395,-798.9203997206909,-16663.828585376057,-1278.0757643625577,-15737.54904690677,-12929.491735487682,-18753.168474803475,838.0453255799624,-10634.652225771677,-10161.653099754636,-5998.910791451381,-11173.307480472771,-8363.000173211107,-14229.020584286485,-18759.418463255075,-1844.0434685971402,-17979.70115397579,-15408.924654121674,-11686.181532811015,-555.8270988957328,-15244.86245726719,-12425.836416115546,-8734.749486312237,-6730.7219392491525,-2242.480232386601,-9617.779104696458,12926.491739183173,-5043.81880622022,-7716.938866969278,-3568.509032220185,-16178.766981647428,-16752.640921273283,-13397.428370858928,-15420.174633334553,-11318.213462723103,1449.2941961463825,12286.930420931008,-9349.185850988973,-21364.22615022815,-22314.03689521771,3013.947555062031,-18332.294252472773,-13698.740314110535,30
101,-18884.230732633514,-16811.328312833804,-3983.1645160415464,-5757.348737797064,-8188.469245700194,-16095.048386338256,-9615.310359258076,-3278.2283185856513,-2819.9479153721263,2182.5115913457644,-3505.290399032257,-4428.413693333487,-4314.132654495992,-4373.351295074896,-2897.9477712480866,622.9207230759116,-5703.442587402019,-8715.812021303891,-6496.566121909981,-9712.560179564962,-10303.902836913037,-3589.977742551429,-799.0453994897229,-16662.266088263157,-1494.5441143837027,-15737.39279719548,-12927.835488548008,-18750.855979076383,840.5765709028602,-10631.839730968457,-10160.684351544638,-5995.285798149453,-11167.588741039557,-8358.87518083305,-14223.458094564561,-18756.637218394113,-1839.9809761036006,-17975.51366171322,-15405.924659664906,-11679.525295110063,-551.7646064021931,-15243.424959923323,-12428.773910687798,-8730.999493241277,-6725.878198199163,-2239.2302383917695,-9614.966609893238,12931.647979655743,-5041.568810377645,-7710.938878055742,-3564.3215399576134,-16174.86073886518,-16748.328429241683,-13394.053377095064,-15418.424636568107,-11316.463465956655,1434.606723285124,12283.649176993918,-9347.092104857687,-21363.4449016717,-22312.6306478161,3017.6662981907325,-18387.23165096233,-13698.271564976665,30
102,-18880.730739100618,-16809.51581618284,-3980.4770210073584,-5755.723740799648,-8181.96925771053,-16087.517150254078,-9608.341622134541,-3271.353331288892,-2801.0417003060384,2188.105331009946,-3501.9779051529094,-4423.663702110271,-4309.78891252213,-4366.663807431684,-2890.0727857990714,628.576962624609,-5703.661336997825,-8716.374520264535,-6497.003621101593,-9715.747673675278,-10306.246582582387,-3590.446491685299,-799.3266489700449,-16658.391095423165,-1561.637740411622,-15735.20530123742,-12927.085489933816,-18750.824729134125,840.1390717112482,-10629.245985761043,-10159.153104373996,-5993.817050863327,-11167.932490404395,-8358.687681179503,-14223.083095257465,-18754.94972151218,-1841.0434741403726,-17976.60740969225,-15403.862163475878,-11676.369050942005,-551.5771067486452,-15241.331213792037,-12427.96141218909,-8727.811999130963,-6723.659452298845,-2238.3552400085455,-9614.372860990336,12934.022975267351,-5040.506312340873,-7707.032635273493,-3559.2277993695598,-16176.173236440016,-16751.203423929415,-13394.834625651514,-15420.112133450037,-11316.52596584117,1430.6379806183584,12271.524199397816,-9347.68585376059,-21359.038659813323,-22306.755658671595,3023.5725372774937,-18381.48166158686,-13693.334074099901,30
