,1A1,1A16,1A19,1A21,1A24,1A3,1A6,1A7,1B15,1B18,1B21,1B23,1B26,1B30,1B7,1B9,1C11,1C13,1C15,1C18,1C20,1C23,1C25,1D12,1D20,1D24,1D27,1D30,1D32,1D5,1D7,1D9,1E1,1E12,1E14,1E17,1E23,1E29,1E3,1E31,1E6,1EX3,1EX5,1F10,1F14,1F21,1F23,1F28,1F3,1F31,1F7,1G11,1G13,1G16,1G23,1G25,1G30,1G32,1G8,1H16,1H19,1H2,1H6,1H9,Status
39,1205.9196458411022,-5939.192151796348,-9699.528953643377,499.0147020229537,-23414.941111024684,-3732.4149793633787,12255.742978557528,1090.7011087358676,-18802.19963420627,3210.5409418070894,1121.2948022064465,-11248.869840852607,-5397.443152811714,1020.2637388863426,-2825.82290451663,-1042.7949491020988,27236.652797618677,-3575.540269228234,-6515.0660877267155,-7420.439414825403,-148.20285208242075,9056.061390761222,-13729.990256368532,-7642.657754222019,-9474.591869270314,4765.350568911469,-9908.84106688744,-9159.904950732285,1285.4194989454465,-10471.152527877837,-8330.03148412892,-2670.510691494385,20013.97864329688,-11255.71357820711,-10110.028195144425,-9985.809674668886,-13403.02211052311,-8544.062338653941,-11855.243720426779,2645.166986475409,6770.315614242294,-5373.943196233699,-5171.537320228654,-2108.2617303885045,-4489.226080967549,-7384.158231863868,17761.576555167234,-10585.714816195654,-3063.3224656774064,-5742.567515109032,-1257.2945527609897,-834.9828330864193,-4027.133184798548,-839.4515748293129,-8261.187861334553,-10936.557917926186,-10749.464513627558,-10708.308339673777,-5980.567075345936,-9121.530021639466,-5294.0683438222595,3526.3841082086647,-14893.300606864725,417.4211027873237,30
40,1214.7321295578574,-5940.067150179572,-9694.528962882097,518.2959163961378,-23408.44112303502,-3729.102485484031,12265.555460426538,1100.7323402006846,-18788.79340897759,3223.8534172089962,1134.2010283589993,-11236.96361285231,-5381.943181451747,1032.2324667711555,-2813.479177324721,-1027.5762272224545,27246.559029314463,-3565.3527880521274,-6503.003610015129,-7409.376935266072,-134.1091281240641,9069.998865008289,-13716.92778050469,-7638.501511901705,-9465.498136073238,4777.538046392087,-9902.216079128746,-9158.592453157451,1354.9818704117476,-10459.996298491733,-8322.312748391194,-2662.4482063918217,20030.94736194297,-11247.401093566481,-10118.715679092147,-9980.840933849866,-13307.928536232024,-8532.124860711385,-11841.306246179713,2660.8857074311813,6788.94057982806,-5378.630687572399,-5174.068565551552,-2096.2617525614337,-4473.44486012726,-7371.502005249379,17772.639034726562,-10571.808591890845,-3051.7599870419476,-5727.942542132289,-1244.4195765506952,-823.6703539890244,-4045.476900903992,-863.8890296750665,-8239.625401176534,-10917.245453610743,-10747.589517092078,-10706.870842329909,-6011.379518412321,-9118.686276893988,-5293.0370957277455,3536.7903389805774,-14885.863120607322,424.23359019956706,30
41,1247.9195682358502,-5928.817170966693,-9673.372751973433,541.7646230318935,-23390.659905890217,-3703.3525330634416,12288.524167986167,1123.0447989728946,-18767.012199223765,3248.44712176604,1159.263482049913,-11212.838657429136,-5356.036979319868,1055.669923464653,-2790.1667204002556,-1002.2637739934769,27262.121500558944,-3547.071571831199,-6480.097402340017,-7393.18946517643,-112.26541848572427,9087.123833365671,-13697.052817228603,-7607.5015691817725,-9440.154432902002,4814.31922842975,-9871.903635138488,-9135.561245713307,1383.9818168271688,-10431.590100979212,-8292.094054227711,-2635.1045069160746,20056.603564536785,-11221.713641030408,-10075.184509526758,-9936.559765670283,-13310.459781554922,-8514.562393162392,-11817.056290987508,2686.166910717901,6807.628045298343,-5324.00578850542,-5148.474862842252,-2071.418048466326,-4449.757403895698,-7349.908295149104,17792.638997771683,-10548.339885255089,-3029.541278096512,-5703.286337690729,-1219.7946220513936,-814.1703715425933,-4018.570700619857,-826.6078485612761,-8229.344170173654,-10898.995487332073,-10726.745805605995,-10686.55837986221,-5965.504603177582,-9091.99882620566,-5266.75589428877,3561.665293017943,-14860.92566668544,451.7960392711204,30
42,1258.7632981993752,-5937.629654683448,-9676.060247007621,528.5771473990188,-23391.69115398473,-3704.7275305227936,12280.899182075214,1114.9823138703312,-18774.60593519246,3240.8846357396046,1152.0759953305735,-11217.401148998804,-5362.974466501143,1050.7011826456317,-2797.1042075815308,-1011.638756670876,27265.277744727002,-3546.196573447975,-6478.472405342602,-7395.189461480942,-110.67167143056642,9083.873839370839,-13696.084069018605,-7602.6890780740405,-9444.904424125218,4821.975464282959,-9867.747392818175,-9132.186251949443,1364.0756036088248,-10437.433840181458,-8292.500303477065,-2635.2295066851066,20052.16607273615,-11206.963668284634,-10037.122079856517,-9924.559787843213,-13316.147271045878,-8495.343678673724,-11824.587527071684,2679.6981726704958,6800.159309098681,-5348.255743697626,-5142.662373582264,-2077.3242875530873,-4457.319889922133,-7355.283285217479,17787.70150689492,-10552.371127806371,-3034.1350196084372,-5708.067578856203,-1225.794610964929,-834.8265833751293,-4005.851974120852,-818.2328640361329,-8238.000404179118,-10907.120472319153,-10719.433319117623,-10679.21464343158,-5931.817165423461,-9093.405073607268,-5265.537146540708,3555.727803988924,-14864.488160102852,450.13979233144653,30
43,1241.1383307658648,-5956.535869749537,-9698.778955029185,504.2959422645552,-23409.19112164921,-3730.789982365963,12254.992979943336,1089.6386106990958,-18797.23089338725,3217.009679854495,1129.4822870780417,-11239.276108579403,-5387.099421924317,1028.6387234114857,-2821.9791616188963,-1036.9512098998534,27249.496523886715,-3558.4778007553678,-6492.37862964741,-7409.064435843492,-123.57789758311915,9072.842609753767,-13709.552794131801,-7618.720298452394,-9467.091883128396,4808.569239054279,-9880.341119548148,-9142.654982605873,1355.5756193146497,-10460.152548203023,-8309.031522931546,-2654.5732209428065,20031.072361712002,-11225.776133523947,-10058.30954070744,-9940.872257701887,-13361.05343807062,-8497.874923996622,-11845.962487576155,2657.4169638405438,6780.440595533885,-5416.036868455221,-5169.131074674788,-2100.980493842391,-4480.538597019826,-7377.064494971303,17766.107796794644,-10569.24609662569,-3055.353730401617,-5731.130036242605,-1247.6695705455268,-820.4203599941927,-4007.226971580204,-806.6703854006741,-8250.812880504896,-10922.995442986215,-10735.40203961146,-10694.83961456058,-5942.067146484084,-9121.717521293014,-5293.1620954967775,3530.3216009331722,-14891.081860964407,426.6398357534328,30
44,1258.2945490655052,-5949.1296334343915,-9695.341461380805,518.4521661074278,-23403.784881638578,-3725.0087430482336,12259.024222494618,1093.6386033081194,-18795.012147486934,3219.9159244844886,1135.5135259338351,-11236.432363833925,-5385.599424695933,1031.0137190230935,-2819.5416661227723,-1031.669969658252,27239.777791844477,-3552.1653124192526,-6487.441138770647,-7402.533197911571,-118.42165711054966,9074.998855769567,-13709.490294247285,-7618.064049664976,-9468.029381396136,4801.413002277197,-9886.21610869265,-9146.279975907799,1340.106897896941,-10458.996300339477,-8305.031530322522,-2653.416973079261,20032.97860818974,-11243.776100264553,-10093.621975458977,-9960.465971497651,-13434.709551972719,-8523.718626243985,-11844.368740520997,2661.5732061608574,6783.78433935549,-5371.161951372738,-5163.5998348951225,-2098.4804984617513,-4477.101103371446,-7373.533251496149,17768.326542694962,-10560.402362966677,-3052.3537359448496,-5727.911292190031,-1244.7008260310172,-817.889114671295,-4016.258204892765,-829.1078439419159,-8244.031643034912,-10916.901704245905,-10752.933257218196,-10712.183332513767,-5964.223355545004,-9115.498782783672,-5287.34960623679,3532.415347064458,-14887.738117142802,428.7648318269766,30
45,1282.2632547773887,-5937.785904394738,-9672.872752897305,543.6708695096313,-23384.941166457007,-3701.19628704764,12282.586678957146,1117.763558731293,-18774.73093496149,3241.2596350467006,1153.7009923279895,-11214.744903906874,-5363.474465577271,1054.0761764094952,-2798.5104549831403,-1010.7950082299101,27263.027748884426,-3527.352858266403,-6463.03493386715,-7377.689493816463,-94.04670214931205,9090.405077302761,-13686.959085879269,-7599.689083617273,-9440.904431516194,4847.256667569679,-9837.3724489434,-9094.15507222146,1408.0755223080844,-10439.527586312744,-8302.969034133494,-2636.3232546641366,20055.44731667324,-11213.494906216554,-10065.747026964844,-9909.372315905826,-13315.866021565556,-8491.96868490986,-11817.681289832668,2687.791907715317,6809.284292238016,-5335.3182676028155,-5137.881132416791,-2074.5430426921257,-4450.882401816986,-7352.752039894582,17789.639003314915,-10535.308659333505,-3030.6975259600576,-5701.286341386218,-1221.4196190488094,-803.6703909439063,-3994.945744272811,-804.7953888651942,-8227.250424042368,-10902.245481326905,-10733.620792902753,-10692.870868198326,-5928.129672237017,-9091.936326321143,-5263.755899832003,3552.540309878608,-14864.738159640916,448.6710450453207,30
46,1319.544435891179,-5900.848472645786,-9662.935271259263,544.7333675464032,-23373.753687128643,-3692.540053042175,12287.586669718426,1122.8260493770886,-18770.38719298763,3243.697130542824,1157.4509853989491,-11208.838664820112,-5360.818220485341,1060.0449153807726,-2795.0417113925027,-1010.9825078834581,27267.246491089256,-3516.2591287648142,-6454.878698937813,-7367.720762236162,-89.76546005996647,9086.748834058575,-13683.302842635085,-7605.5015728772605,-9444.060675684252,4839.037932755826,-9849.09117729015,-9103.498804956602,1377.9818279136334,-10439.527586312744,-8303.875282458976,-2638.542000564454,20053.5410701955,-11203.869924001092,-10055.090796654866,-9908.05981833099,-13318.428516830712,-8495.687428038562,-11816.993791102992,2689.0731553478945,6807.128046222215,-5308.41206731868,-5144.568620060002,-2072.1992970227757,-4444.757413134419,-7345.3145536371785,17797.54523870619,-10527.308674115458,-3022.1037918391085,-5700.536342772026,-1216.4821281720458,-756.1079788272351,-3968.5707930070616,-789.9829162349038,-8220.937935706252,-10898.089239006591,-10724.902059012773,-10683.870884828022,-5902.1922201628795,-9090.655078688565,-5257.068412188792,3554.446556356346,-14861.269416050278,447.4210473550008,30
47,1315.5131933398975,-5915.098446315433,-9684.560231301797,519.1084148948457,-23394.909898037306,-3718.0400059247004,12262.680465738802,1098.169844935529,-18792.23090262597,3220.2909237915846,1135.4197761070614,-11228.432378615877,-5383.099429315293,1039.1387040101727,-2818.6041678550328,-1035.2637130179216,27242.621536589955,-3534.10284579413,-6475.972409961962,-7385.53322932322,-112.67166773507823,9067.342619916359,-13706.521549732775,-7643.189003240405,-9476.52936569031,4795.225513710114,-9903.466076819064,-9155.686208527457,1333.9819092143737,-10466.371286712363,-8331.375231646014,-2667.5419469798753,20028.166117082008,-11236.307364064893,-10103.028208078633,-9969.622204579244,-13387.897138470238,-8532.593609845255,-11848.243733360989,2662.4482045440814,6780.346845707111,-5311.630811371254,-5176.099811798321,-2097.8554996165913,-4465.882374100825,-7366.283264892294,17778.01402479494,-10548.277385370573,-3040.385008060037,-5726.223795308099,-1237.9195885610318,-766.982958733018,-3986.258260325088,-818.8891128235509,-8240.375399790726,-10915.026707710425,-10750.277012126266,-10709.933336671193,-5932.004665077009,-9117.87377839528,-5281.599616861319,3527.977855263822,-14887.956866738608,416.0773552702299,30
48,1273.0132718690218,-5968.848346999187,-9708.778936551744,512.4209272516345,-23421.8473482637,-3748.852448991085,12247.555493685932,1085.7948678013622,-18801.41838564982,3214.540934416113,1128.138539560948,-11235.494865566185,-5388.005670249799,1031.3887183301895,-2828.0416504169475,-1041.326201815973,27235.402799928357,-3543.6965780673354,-6488.441136922902,-7395.033211769652,-125.01539492698701,9065.936372514749,-13717.802778887912,-7651.2202384007105,-9479.060611013208,4797.16301013011,-9896.778589175854,-9138.373740516527,1347.3256345585385,-10471.371277473643,-8337.125221021484,-2671.260690108577,20021.759878919118,-11240.588606154237,-10111.028193296681,-9962.622217513454,-13347.772212610971,-8532.562359902997,-11852.649975219365,2654.35446949926,6773.096859103256,-5353.286984401164,-5192.287281887963,-2105.2617359317364,-4471.257364169201,-7374.876999013243,17766.545295986256,-10556.902369433781,-3049.38499143034,-5733.661281565503,-1246.138323374885,-808.60788182067,-4016.5082044308288,-839.8578240786668,-8254.469123749082,-10923.776691542666,-10761.558241281402,-10721.433315422135,-5972.629590012405,-9140.373736821039,-5310.193314027386,3515.8216277254614,-14905.019335211475,403.6398782515471,30
49,1320.919433350531,-5922.00468355445,-9680.685238461805,542.9833707799554,-23389.909907276025,-3718.7587545966344,12273.149196395232,1111.6073201064676,-18778.293428378904,3233.9471485583294,1152.2009950996055,-11215.463652578808,-5370.568202469836,1049.7011844933756,-2806.7604397392515,-1020.4199904453731,27243.49653497318,-3532.5090987389726,-6480.534901531629,-7384.408231401932,-118.17165757248569,9079.748846992783,-13712.334038992763,-7627.3452825156,-9465.029386939368,4823.850460818439,-9879.559870991698,-9133.436249639763,1364.0756036088248,-10455.527556748839,-8316.750258669272,-2654.3857212892585,20028.978615580716,-11220.838642647184,-10076.590756928368,-9935.37226786448,-13290.147319087224,-8499.999920070164,-11841.243746295197,2665.729448481171,6778.003100037761,-5346.724496526985,-5169.693573635432,-2091.261761800154,-4458.007388651809,-7354.470786718772,17788.389005624595,-10539.308651942529,-3027.85378121458,-5720.380056105853,-1230.9196014952404,-799.1703992587549,-4013.320710320513,-832.7953371283595,-8241.56289759653,-10908.557969663021,-10748.65201512885,-10709.245837941517,-5929.254670158305,-9116.46753099367,-5283.693362992604,3535.227841867678,-14883.769374476036,425.35858812085496,30
50,1355.6693691414237,-5898.848476341274,-9660.810275185719,555.6708473367022,-23369.847444346393,-3695.0712983650724,12289.55541608068,1127.63854048482,-18766.79344962796,3244.822128464112,1168.6697146695699,-11202.463676599482,-5361.474469272759,1061.6074124936724,-2792.510466069605,-1010.1700093847501,27252.1840189209,-3528.509106129949,-6477.659906843894,-7380.626988388714,-116.57791051732784,9078.655099013753,-13709.302794593737,-7608.970316467899,-9454.279406802618,4847.569166992259,-9859.309908408515,-9112.842537691742,1382.138070233947,-10444.43382724725,-8301.344037136078,-2642.0732440396077,20032.478609113612,-11205.682420652056,-10061.872034124852,-9918.341049333872,-13338.303480106797,-8495.312428731466,-11831.181264888122,2668.8856926492285,6780.440595533885,-5327.537031980574,-5150.724858684827,-2082.980527101785,-4451.507400662146,-7340.59581235622,17803.32647802392,-10529.277420477712,-3013.9163069675133,-5713.192569386514,-1221.2633693375194,-788.2954193529719,-3989.5707542044356,-805.0453884032582,-8231.219166709134,-10901.807982135293,-10735.808288860813,-10696.21461201993,-5889.848492970971,-9096.280068295004,-5259.568407569431,3550.165314267,-14866.894405656718,441.2335587879174,30
51,1322.700680059237,-5941.692147176988,-9686.778977202115,526.139651902895,-23396.941144284076,-3726.0399911427476,12263.992963313638,1103.4823351193884,-18787.012162268886,3225.82216357125,1149.607249892192,-11218.619896746866,-5380.4431842233635,1042.6699474853262,-2812.979178248593,-1033.7012159050219,27232.87155460546,-3548.821568597647,-6500.503614634489,-7400.908200914155,-139.76536767276156,9057.155138740252,-13729.177757869824,-7630.31402703011,-9469.904377931616,4830.287948923587,-9870.809887159458,-9129.030007781384,1378.4505770475034,-10461.308796066569,-8320.312752086682,-2658.57321355183,20011.91614710785,-11231.557372841677,-10110.028195144425,-9948.122244305743,-13367.365926406736,-8529.812364984295,-11847.27498515099,2644.416987861217,6761.659380236829,-5351.349487981168,-5171.412320459622,-2102.636740782065,-4473.28861041597,-7357.689530771345,17784.85776214944,-10550.027382137021,-3032.4787726687637,-5735.786277639047,-1238.7945869442556,-805.4516376526122,-4009.8519667298756,-837.5140784093171,-8243.312894362978,-10920.057948413963,-10760.745742782696,-10720.839566519233,-5941.19214810086,-9119.842524757534,-5285.818359066148,3529.9778515683342,-14888.456865814736,419.88984822570546,30
52,1319.481936006663,-5955.348371943733,-9702.372698388855,519.9209133935536,-23405.347378751478,-3747.1024522246375,12245.086748247551,1086.044867339426,-18799.605888998856,3210.9784409987014,1134.9822769154493,-11235.651115277475,-5395.130657084622,1025.13872987859,-2828.9166488001715,-1045.8574434433826,27196.715371412956,-3572.5090248292086,-6525.003569364759,-7424.158157954104,-165.07782090173907,9038.561423096744,-13751.67771629558,-7645.845248332334,-9479.18561078224,4822.662963012635,-9868.028642298497,-9125.53001424849,1392.07555187199,-10473.9337727388,-8334.656475583102,-2670.604441321159,19993.50993111789,-11260.21356989226,-10142.153135785646,-9951.872237376703,-13322.116010017155,-8543.124840386201,-11856.962467250969,2623.573276375133,6748.0656553546005,-5354.505732149226,-5190.381035410226,-2117.667963008161,-4488.319832642067,-7374.751999244211,17769.389040731734,-10572.402340793747,-3049.572491083888,-5755.036242069972,-1255.794555532606,-822.2016067028985,-4044.9769018278644,-858.389039837659,-8246.219138992972,-10938.745413884246,-10785.15194768619,-10743.777024136603,-5948.9421337808435,-9139.467488495557,-5306.693320494491,3513.227882518048,-14906.988081573727,403.92112773186903,30
53,1343.3568918917729,-5930.004668772497,-9679.528990598259,550.0146077880047,-23376.59743187412,-3727.539988371131,12263.586714064284,1105.2010819435782,-18783.9496679276,3225.6659138599603,1151.2009969473497,-11222.744889124922,-5381.0994330107815,1037.1074577634029,-2812.729178710529,-1027.9199765872925,27173.87166362236,-3568.977781354055,-6524.097321039277,-7419.158167192825,-164.70282159464313,9043.842663338344,-13752.990213870416,-7629.907777780756,-9472.060623947418,4839.381682120664,-9864.24739928528,-9125.936263497844,1362.6693562072148,-10461.527545662375,-8319.062754396362,-2657.8857148221546,19995.009928346273,-11263.213564349027,-10121.02817481924,-9937.091014688669,-13343.053471330013,-8522.312378842375,-11852.712475103881,2626.979520081255,6749.4406528139525,-5359.161973545667,-5184.037297131852,-2106.3554839107665,-4478.632350542088,-7361.658273438111,17785.01401186073,-10564.433605517957,-3035.7600166058533,-5743.411263549998,-1246.232073201659,-788.3266692952299,-4002.6644800105364,-842.6078189973706,-8234.312910992674,-10925.495438366856,-10770.589474593964,-10729.77705000502,-5932.504664153137,-9126.623762227518,-5292.9120959587135,3529.0716032428522,-14892.988107442145,419.8273483411895,30
54,1343.5131416030629,-5963.285857277264,-9667.247763290867,555.2645980873482,-23381.15992344379,-3711.3212683392308,12281.367931209084,1124.0135471828924,-18766.387200378605,3242.3221330834726,1166.575968538284,-11205.088671749154,-5364.005714595657,1053.3886776798192,-2795.2917109305668,-1007.4512644083044,27209.684097450026,-3550.7278150753846,-6509.566097889308,-7399.095704263191,-149.45284977274062,9059.592634236375,-13738.083991413352,-7610.032814504671,-9453.904407495522,4852.319158215474,-9851.966171977887,-9110.123792715296,1316.7944409724755,-10442.433830942738,-8301.094037598014,-2638.542000564454,20010.634899475273,-11234.77611689425,-10076.653256812884,-9910.09106457776,-13425.303319353061,-8504.968660889186,-11833.150011250376,2642.6982410370274,6762.878127984891,-5289.912101501946,-5153.974852679659,-2086.9805197108085,-4458.819887150517,-7344.4395552539545,17796.857739976513,-10546.277389066063,-3018.728798075245,-5721.692553680689,-1230.1071029965326,-779.8579349433127,-3977.914525742203,-813.5766226396914,-8244.344142457492,-10911.339214523981,-10745.964520094662,-10706.120843715717,-5898.942226168048,-9102.967555938216,-5271.474635569728,3551.6653114953842,-14870.45689907413,443.76480411081513,30
55,1366.1068498555946,-5951.410879219225,-9676.278996603427,533.7646378138463,-23399.84738891407,-3709.665021399557,12271.399199628784,1113.2635670461414,-18777.043430688584,3229.509656757694,1153.4822427321835,-11217.869898132674,-5375.255693808535,1040.5137014695247,-2805.822941471512,-1018.2949943718294,27236.371548138355,-3557.259053007306,-6518.378581606064,-7405.283192830274,-157.07783568369186,9057.81138752767,-13745.083978479144,-7605.1578235124225,-9456.404402876162,4867.9753792867305,-9840.96619230307,-9094.436321701782,1435.8254710331857,-10444.027577997897,-8301.15653748253,-2639.916998023806,20002.10366523884,-11220.401143455572,-10071.184516917734,-9886.52860811523,-13320.772262500062,-8494.062431041146,-11834.806258190049,2630.9170128057626,6748.5031545462125,-5267.255893364898,-5149.44361105225,-2095.2305044669197,-4467.351121386951,-7355.970783947155,17785.389011167827,-10554.527373822173,-3030.4787763642516,-5728.7550406309965,-1242.0445809390874,-806.1078864400301,-4005.25822521795,-807.9516330332519,-8254.250374153276,-10922.089194660733,-10757.589498614638,-10716.96457367924,-5870.692278366819,-9102.43630691983,-5268.130891748122,3545.6028226973326,-14872.738144858964,443.85855393758914,30
56,1364.3256031468889,-5953.410875523737,-9700.43520196886,509.95218181325265,-23411.40986754953,-3727.1962390062936,12249.711739701734,1091.4511073500596,-18798.6058908466,3209.6971933661234,1135.1385266267393,-11239.276108579403,-5395.849405756556,1021.1699872118245,-2826.635403015338,-1039.4199553382352,27233.371553681587,-3569.696530025989,-6533.534803601192,-7416.345672389605,-169.1403133952787,9049.436403002526,-13755.27145965525,-7622.439041581095,-9476.341866036762,4856.475400535788,-9851.559922728533,-9111.030041040778,1432.3567274425482,-10461.058796528505,-8318.375255666686,-2658.72946326312,19981.947452482433,-11223.026138605244,-10094.059474650589,-9907.653569081636,-13338.397229933571,-8521.531130285925,-11853.649973371621,2611.635798432578,6726.878194503678,-5311.53706154448,-5176.974810181545,-2115.0117179162316,-4490.788578080448,-7373.720751149697,17765.85779725658,-10571.246092930201,-3051.4162376771096,-5749.786251770629,-1261.8882942729153,-808.2016325713159,-4027.476934163386,-835.8578314696432,-8261.656610468423,-10934.214172256836,-10779.901957386846,-10738.83953325984,-5892.285988467095,-9123.592517828494,-5287.66210565937,3525.0091107493126,-14893.36310674924,423.17109216279516,30
57,1372.388088249452,-5944.317142326659,-9691.903967732425,531.3583922599805,-23396.09739584311,-3725.8837414314576,12257.961724457846,1101.3260891035866,-18789.824657072106,3218.1034278335246,1145.0760082647823,-11229.869875959745,-5388.318169672379,1029.2012223721297,-2817.8541692408407,-1030.0449726608363,27248.65277544575,-3556.57155427763,-6520.503577679608,-7402.033198835443,-155.85908793563,9061.155131349275,-13741.740234657538,-7625.126536615283,-9478.841861417402,4845.819170225811,-9863.747400209151,-9121.373771928176,1351.481876878852,-10458.77755074367,-8318.500255435718,-2660.229460491504,19986.29119445629,-11203.932423885608,-10080.840749075456,-9916.622302509682,-13411.397095048253,-8511.499898821108,-11857.368716500323,2619.1670345167554,6731.409436131088,-5346.443247046663,-5183.474798171208,-2108.1992305039885,-4485.257338300783,-7361.283274131015,17777.107776469456,-10561.058611754095,-3042.2912545377744,-5745.036260547413,-1252.5445615377744,-782.3266803816945,-4008.195719790202,-819.8578610335488,-8242.65664557556,-10917.401703322033,-10760.089493995278,-10719.30831934859,-5873.911022419393,-9123.561267886236,-5290.287100809042,3530.1653512218822,-14888.988114833122,424.546089622147,30
58,1405.8255264655088,-5908.723458094802,-9666.154015311837,562.1708353263655,-23368.847446194137,-3703.8525321395696,12282.805428552952,1126.5135425635322,-18763.449705806353,3242.50963273702,1168.35721524699,-11204.807422268832,-5362.911966616627,1052.7636788346595,-2792.979215203475,-1009.0137615212043,27259.746504947336,-3534.509095043484,-6493.503627568698,-7380.251989081618,-131.2653833785864,9074.373856924409,-13719.177776347264,-7593.532844992448,-9451.216912461334,4887.444093313463,-9829.028714360516,-9086.592586195025,1423.981742917405,-10431.902600401792,-8284.00031918289,-2630.573265288665,20013.63489393204,-11194.588691150466,-10073.372012875794,-9878.12237364783,-13337.678481261639,-8491.96868490986,-11830.712515754252,2648.2294808166926,6762.940627869407,-5310.630813218998,-5152.787354873855,-2080.761781201467,-4457.538639517939,-7337.377068303647,17801.29523177715,-10533.527412624799,-3020.322545130403,-5716.973812399732,-1226.9508588284748,-771.0767011688156,-3996.726990981517,-806.5766355739001,-8216.844193270455,-10892.80799876499,-10742.808275926605,-10701.714601857338,-5855.004807353304,-9098.030065061452,-5268.31839140167,3556.009053469246,-14863.58191177737,453.8897854024062,30
59,1403.856780103255,-5920.660936037356,-9670.435257401183,547.389612638333,-23375.19118447251,-3711.1025187434248,12277.86793767619,1122.2010505319286,-18767.012199223765,3239.0721390886406,1165.9509696931243,-11206.71366874657,-5365.005712747912,1051.1386818372434,-2796.4479587941128,-1013.8887525134518,27253.527766437994,-3536.790340828318,-6491.034882130316,-7382.626984693226,-129.51538661213857,9060.530132504115,-13719.427775885328,-7586.595357811172,-9450.748163327464,4897.037825586668,-9822.841225793432,-9096.311318237262,1440.8254617944654,-10431.840100517276,-8288.281561272235,-2628.6670188109274,20014.91614156462,-11194.494941323692,-10072.934513684182,-9878.028623821056,-13260.834873249223,-8483.781200038264,-11831.556264195218,2647.698231798307,6763.753126368115,-5297.443337586124,-5146.131117172902,-2081.043030681789,-4458.382387958905,-7343.7520565242785,17795.79524193974,-10534.964909968667,-3024.9162866423285,-5717.411311591344,-1226.138360329767,-791.5141634055456,-3998.258238152159,-809.1078808967978,-8222.469182876894,-10900.120485253361,-10743.027025522411,-10702.245850875724,-5867.598534083278,-9099.248812809514,-5271.91213476134,3554.009057164734,-14865.269408659302,454.1710348827281,30
60,1395.1067962710158,-5938.098403817318,-9690.310220677267,521.0459113148415,-23395.816146362788,-3727.0712392372616,12254.274231271402,1098.7010939539148,-18791.48090401178,3214.665934185145,1144.8885086112343,-11231.619872726193,-5387.755670711735,1027.919974739552,-2819.1041669311603,-1037.8574582253354,27235.68404940868,-3561.071545962782,-6510.566096041564,-7408.533186825106,-146.79660468081087,9044.280162529956,-13735.677745859486,-7618.282799260782,-9477.15436453547,4860.756642625133,-9865.216147495277,-9126.655012169776,1389.0755574152224,-10458.3088016098,-8317.187757860882,-2657.1357162079626,19998.0411727453,-11204.119923539156,-10091.715728981238,-9911.216062499048,-13306.803538310736,-8500.406169319518,-11858.306214768063,2629.2920158083466,6749.7844021787905,-5322.505791277037,-5171.943569478008,-2104.136738010449,-4479.85109829015,-7370.908256346478,17772.451535073014,-10560.339863082161,-3050.6974890051756,-5738.53627255775,-1247.4195710074628,-777.8891885810589,-4006.383223139238,-824.3578527187003,-8245.500390321038,-10926.932935710722,-10761.558241281402,-10720.495817154395,-5873.129773862943,-9120.592523371726,-5287.318356294532,3529.6966020880122,-14887.894366854092,426.8585853492388,30
61,1399.9192873787472,-5939.848400583766,-9687.872725181143,533.0458891419124,-23396.09739584311,-3719.75875274889,12256.211727691398,1101.1073395077806,-18789.824657072106,3215.884681933207,1149.451000180902,-11232.213621629095,-5387.286921577865,1028.1074743931,-2817.8854191830987,-1037.8574582253354,27236.371548138355,-3567.134034760833,-6513.1910911912355,-7416.783171581217,-146.5778550850049,9043.217664493184,-13732.802751171752,-7623.314039964319,-9479.123110897724,4861.006642163197,-9867.84114264495,-9123.248768463656,1376.9818297613776,-10461.308796066569,-8316.31275947766,-2658.166964302476,20004.72866038851,-11195.026190342078,-10087.528236718666,-9909.872314981954,-13329.897245639397,-8497.874923996622,-11857.587466096129,2635.4170044909138,6756.378139995228,-5337.6307633299075,-5176.099811798321,-2102.449241128517,-4477.444852736284,-7370.908256346478,17776.60777739333,-10565.65235326602,-3050.8537387164656,-5734.067530814857,-1249.0445680048786,-762.7954664704464,-3993.070747737331,-818.1703641516169,-8242.469145922012,-10927.182935248786,-10758.589496766894,-10717.027073563757,-5859.379799269424,-9119.467525450438,-5281.755866572609,3529.8216018570442,-14888.331866045704,425.014838756017,30
